1,500.0
2,498.5321
3,498.3042
4,497.8522
5,499.7423
6,502.155
7,501.385
8,503.01035
9,504.0063
10,504.19235
11,504.47546
12,504.62366
13,503.71573
14,503.40753
15,503.52124
16,502.9639
17,502.90103
18,502.346
19,505.32
20,505.94373
21,504.2694
22,504.2472
23,506.17117
24,508.80237
25,509.75156
26,509.57974
27,509.864
28,510.3145
29,509.7977
30,508.7191
31,508.53473
32,509.09067
33,508.8936
34,508.05667
35,507.30078
36,507.54663
37,506.8149
38,507.07922
39,508.71396
40,508.2949
41,507.4945
42,508.3783
43,507.6897
44,506.7141
45,506.8679
46,504.85208
47,505.76608
48,505.562
49,505.3489
50,505.7803
51,505.53513
52,505.18842
53,504.62448
54,503.711
55,503.88095
56,504.0603
57,503.63132
58,502.41785
59,501.75262
60,502.14316
61,500.75806
62,502.008
63,501.70105
64,499.49146
65,499.804
66,498.46893
67,497.99515
68,498.86237
69,497.5889
70,498.25748
71,498.7978
72,497.33246
73,496.7488
74,496.44818
75,497.59967
76,498.73538
77,498.06732
78,500.00604
79,499.387
80,497.97452
81,498.05075
82,497.85062
83,498.49472
84,497.68747
85,497.5366
86,498.6045
87,499.01743
88,498.5923
89,498.787
90,498.0698
91,498.2123
92,498.7505
93,498.4025
94,497.76776
95,497.02844
96,498.6955
97,497.40305
98,498.1741
99,497.64285
100,497.6256
101,497.78748
102,496.01447
103,496.69574
104,496.76196
105,496.86176
106,497.03833
107,497.3092
108,496.87186
109,498.42953
110,497.66058
111,498.09744
112,499.03012
113,499.56854
114,497.6813
115,497.3013
116,498.39627
117,497.1513
118,498.56403
119,499.01675
120,499.58533
121,498.71387
122,498.4824
123,496.7365
124,495.08783
125,495.0271
126,495.2334
127,495.27115
128,495.82938
129,497.07123
130,495.35477
131,496.21494
132,496.4224
133,496.2992
134,497.40448
135,497.02646
136,496.26553
137,497.02182
138,495.81848
139,497.0381
140,495.78317
141,493.872
142,494.09607
143,494.7433
144,495.9445
145,496.15128
146,495.05853
147,493.78735
148,493.86896
149,493.28995
150,494.3631
151,494.4025
152,494.7671
153,493.1849
154,493.7385
155,495.513
156,494.44296
157,495.1935
158,493.64804
159,494.4086
160,493.85
161,492.88367
162,493.93167
163,494.2178
164,495.11633
165,493.4718
166,493.7437
167,492.75934
168,491.69257
169,490.22247
170,489.93137
171,491.39783
172,490.39902
173,489.46313
174,488.36545
175,489.22382
176,489.4855
177,487.9365
178,488.4098
179,485.57233
180,485.56833
181,486.90442
182,484.00912
183,486.21896
184,484.36508
185,483.87396
186,483.45987
187,481.57138
188,481.50418
189,482.36722
190,482.5941
191,482.70923
192,482.88022
193,483.81516
194,483.32996
195,481.9387
196,482.76602
197,483.24957
198,481.98474
199,482.2575
200,483.15448
201,482.95276
202,484.4486
203,484.66306
204,483.91092
205,483.83493
206,482.63824
207,482.90778
208,484.30472
209,484.1284
210,484.86365
211,485.793
212,487.32117
213,486.68604
214,485.25452
215,485.8527
216,486.1016
217,487.47086
218,487.90833
219,487.29224
220,488.3617
221,488.8489
222,487.7585
223,486.7506
224,486.9189
225,487.1327
226,487.83463
227,487.50342
228,486.61423
229,487.5216
230,490.43668
231,491.3322
232,489.30792
233,490.89038
234,489.97275
235,489.69287
236,489.71255
237,489.4041
238,489.266
239,489.62778
240,490.7491
241,492.58017
242,492.56644
243,492.64804
244,493.05118
245,492.53506
246,491.4963
247,491.50946
248,491.7483
249,491.77808
250,492.98767
251,492.6934
252,490.79556
253,489.85223
254,490.36874
255,491.70053
256,491.815
257,489.72684
258,489.73376
259,489.973
260,491.70108
261,493.02594
262,491.64224
263,490.34464
264,490.61514
265,491.65665
266,491.137
267,490.38968
268,490.89194
269,492.1762
270,492.2268
271,493.1589
272,493.64334
273,491.95074
274,492.10776
275,490.70966
276,491.9494
277,491.0886
278,493.38757
279,491.85468
280,491.22607
281,490.8689
282,488.8115
283,488.61572
284,489.2618
285,489.68076
286,488.55057
287,487.78604
288,487.2141
289,486.8693
290,488.0656
291,486.7243
292,487.61212
293,487.36737
294,488.492
295,487.61435
296,488.07352
297,488.76813
298,487.9257
299,489.22318
300,488.1766
301,487.3643
302,487.8616
303,489.6017
304,490.2546
305,490.43665
306,490.3703
307,490.64874
308,490.17688
309,489.92017
310,490.4005
311,491.81607
312,490.6803
313,489.779
314,488.05975
315,488.35657
316,489.34482
317,489.83963
318,488.51575
319,487.7884
320,487.52518
321,487.9287
322,488.14523
323,486.0662
324,487.72867
325,486.3933
326,487.24918
327,489.0417
328,489.09775
329,489.65814
330,490.55478
331,490.52997
332,491.7574
333,492.97314
334,492.70798
335,492.0258
336,491.64832
337,489.0457
338,489.9251
339,490.02243
340,490.2676
341,489.65894
342,491.38248
343,492.08267
344,491.46426
345,490.15997
346,488.9378
347,487.96024
348,487.7077
349,485.72324
350,488.2971
351,489.308
352,490.25986
353,491.25293
354,490.5448
355,490.9013
356,490.60742
357,493.14798
358,492.9911
359,493.5414
360,493.3938
361,494.2717
362,494.9465
363,493.17487
364,492.3472
365,491.03558
366,491.5052
367,491.50656
368,493.0194
369,492.1952
370,490.58646
371,488.3079
372,488.54077
373,489.7468
374,487.56046
375,486.65387
376,487.53113
377,486.18063
378,487.47754
379,486.21136
380,485.4681
381,485.86124
382,485.93106
383,487.91562
384,487.85464
385,487.4399
386,487.85513
387,489.62946
388,488.94043
389,489.01355
390,487.80566
391,488.10492
392,488.6569
393,489.7637
394,489.77985
395,488.3285
396,488.9625
397,489.94608
398,491.59595
399,491.89053
400,493.10983
401,494.47647
402,494.1297
403,495.19778
404,495.6434
405,495.4626
406,496.99698
407,498.7756
408,498.19473
409,497.0111
410,498.63644
411,498.57446
412,499.06763
413,498.2322
414,497.9674
415,496.45343
416,497.2263
417,497.47827
418,498.344
419,498.78754
420,498.34787
421,498.64664
422,498.27185
423,496.8442
424,496.83078
425,497.3557
426,496.67044
427,495.53854
428,496.72116
429,498.39795
430,497.59943
431,496.9122
432,498.97885
433,500.93222
434,501.54855
435,501.1225
436,501.85196
437,502.98352
438,501.58514
439,499.76547
440,498.985
441,497.55408
442,498.04288
443,497.82257
444,496.94598
445,497.39066
446,497.68518
447,498.6424
448,498.85605
449,498.8229
450,498.7798
451,497.58572
452,497.5096
453,497.0426
454,496.6347
455,495.6635
456,495.14597
457,495.93753
458,496.2341
459,497.08682
460,498.10992
461,498.6346
462,497.67703
463,497.87122
464,497.26855
465,499.5104
466,498.16492
467,496.25104
468,495.18158
469,494.4212
470,495.08594
471,493.3341
472,493.29535
473,494.36774
474,495.49088
475,494.832
476,493.29025
477,492.285
478,492.32892
479,493.09662
480,493.05997
481,494.71988
482,496.34143
483,498.1317
484,498.11328
485,498.5148
486,498.2095
487,498.25458
488,498.4194
489,500.22162
490,500.5138
491,501.65573
492,502.48615
493,501.3485
494,500.3011
495,502.94714
496,503.65152
497,504.45267
498,505.051
499,505.56607
500,506.07248
501,504.61087
502,504.86514
503,504.0373
504,504.35406
505,503.57834
506,504.90884
507,506.38965
508,505.8121
509,505.72144
510,506.58316
511,506.92538
512,505.12076
513,504.24542
514,502.6822
515,505.09985
516,505.4771
517,505.59363
518,504.89185
519,505.4104
520,504.8262
521,505.68484
522,504.99716
523,505.44562
524,504.7412
525,506.26697
526,507.2845
527,507.99792
528,508.09192
529,508.21683
530,507.77985
531,508.16617
532,508.13275
533,507.96463
534,507.1632
535,507.03757
536,507.0307
537,505.1231
538,505.09384
539,504.19916
540,503.7001
541,502.09232
542,504.61536
543,504.55685
544,503.94867
545,504.12112
546,505.27988
547,504.75192
548,504.8396
549,505.46155
550,505.27542
551,504.05994
552,504.0683
553,503.6361
554,501.67084
555,500.33322
556,498.64877
557,499.4754
558,498.4776
559,499.21164
560,499.56152
561,499.05164
562,499.97943
563,500.26477
564,500.6723
565,501.0904
566,501.0505
567,502.29715
568,502.95813
569,501.98727
570,501.81302
571,499.92914
572,501.63803
573,502.48816
574,502.48004
575,502.76044
576,502.67636
577,502.43283
578,502.66345
579,502.78268
580,503.69348
581,503.3228
582,503.29617
583,504.009
584,503.92444
585,505.3095
586,506.14505
587,507.05115
588,507.1433
589,507.42844
590,506.9639
591,506.97464
592,506.62897
593,506.9717
594,507.54346
595,506.90778
596,507.1627
597,505.8848
598,506.44147
599,506.88925
600,505.7809
601,506.0108
602,505.8493
603,505.93826
604,506.50696
605,507.23624
606,506.98236
607,506.7543
608,506.41534
609,506.40997
610,505.72894
611,506.58618
612,507.58777
613,508.9488
614,508.9971
615,510.6125
616,511.50336
617,510.16333
618,509.20844
619,508.7673
620,507.7591
621,507.43594
622,505.928
623,505.38788
624,505.85602
625,506.16595
626,506.79727
627,505.99902
628,505.94904
629,505.05078
630,504.7866
631,505.53314
632,506.2008
633,505.7297
634,504.48242
635,505.0193
636,504.4065
637,503.79504
638,503.83847
639,504.69406
640,502.79135
641,504.1669
642,504.20294
643,504.35797
644,504.2334
645,505.16266
646,505.11362
647,505.79776
648,504.2727
649,503.92975
650,503.90524
651,504.05746
652,503.5859
653,502.51767
654,503.8236
655,504.01498
656,503.88385
657,502.76132
658,502.16946
659,503.19708
660,502.31528
661,501.71277
662,501.6008
663,500.63083
664,501.1283
665,502.6067
666,500.72913
667,500.99158
668,501.1946
669,502.88898
670,502.1859
671,501.90573
672,501.75162
673,500.79276
674,501.18018
675,500.80878
676,502.3803
677,503.3063
678,503.01733
679,502.3646
680,500.47354
681,500.49677
682,500.61737
683,500.5974
684,499.94467
685,497.00534
686,497.0273
687,496.5902
688,496.29706
689,496.29318
690,499.03683
691,499.46646
692,499.33423
693,498.86237
694,500.1939
695,497.36734
696,498.7478
697,499.74878
698,499.13553
699,497.43173
700,497.04227
701,497.62253
702,499.33038
703,497.83487
704,500.20746
705,498.58414
706,498.5427
707,497.60632
708,498.81985
709,500.13385
710,499.37332
711,500.05118
712,500.34958
713,499.5817
714,501.56656
715,503.4521
